FileName, CommitSha
Analytics/Original/Workspace deletion attempt from an infected device.json,90bc4b3605fd5f4977fbc001aa5baa0bd06b9067
Analytics/Original/External guest invitation followed by Azure AD PowerShell signin.json,4cb416ea689b0dff3a6d6b899c09a9fca2d1cfdb
Analytics/Original/Exchange SSRF Autodiscover ProxyShell - Detection.json,2cb98f5457a180bd052381193291634a71ad5156
Analytics/Original/Malformed user agent.json,ced8fb97a797b31e054679a6870b16a763059d30
Analytics/Original/Credential Dumping Tools - Service Installation.json,7b9acc9f277b0140096344a24e5e8e90d81107c1
Analytics/Original/Windows Binaries Executed from Non-Default Directory.json,4392ea78180c810077dee5e3c0735c1078f93bbf
Analytics/Custom/New assets without Defender for Endpoint discovered.json,216daeca15966bd434cad9084b2dad728805bfc0
Analytics/Original/Privileged Account Permissions Changed.json,4e520165daed6f861ee17627c0c8fa3b0e34f0c0
Analytics/Original/Admin promotion after Role Management Application Permission Grant.json,e45efea1709660418d6cdaa2d9578d0d5d6c0d45
Analytics/ServiceIntegration/Create incidents based on Microsoft Defender for Cloud.json,0d46c0f728e8b6cc972bf63b574cc517dcb9c556
Analytics/Original/NRT Security Event log cleared.json,36c7f7945cc87733978fed499495b25341a48de7
Analytics/ServiceIntegration/(Preview) Anomalous RDP Login Detections.json,08f0fbc23187171a5b501c90c4b5f23a472171fe
Analytics/Original/Changes to PIM Settings.json,c3d3c646077f8065cac07f2fe3ad57d33da97139
Analytics/Custom/Global admin elevated access to User Access Management.json,b159599a1a1ee65f4c70e2175a79fb3974896686
Analytics/Original/Detecting Impossible travel with mailbox permission tampering & Privilege Escalation attempt.json,a1cb81b6eead7ae3b28e7f87afbfad48393f90d2
Analytics/Original/Privileged Accounts - Sign in Failure Spikes.json,3fdb187e9b6d8f79cdde99e5808bd550ad686c10
Analytics/Original/Process executed from binary hidden in Base64 encoded file.json,af23b8806320a06164815a3a975ef0b1bb91caf3
Analytics/Custom/Data collection anomaly.json,839da902f478d945a50793e1f652bb7e0ba77721
Analytics/Original/Known CERIUM domains and hashes.json,e59cc7a491054648205ddeadca4787adf31531c7
Analytics/Original/First access credential added to Application or Service Principal where no credential was present.json,52212d49851d3cf40eb8091915dbd28d82944942
Analytics/Modified/User added to Azure Active Directory Privileged Groups.json,cc879889e4e2515ba0640b5ba6e86c9c58ca1bde
Analytics/Original/TI map URL entity to AuditLogs.json,5e54b3baed4bc06b1709e865cda0c8c57cdc19f0
Analytics/Original/Account created from non-approved sources.json,6b8b7792ccf34aed33b5fa67822096eb9e4179b5
Analytics/Original/NOBELIUM - suspicious rundll32.exe execution of vbscript.json,e514e1282c8edacdc6382d9716462fc83ca39ace
Analytics/Modified/SecurityEvent - Multiple authentication failures followed by a success.json,c43ef179cd2df8517d040f6d0c23d8c74b42bccd
Analytics/Original/Dumping LSASS Process Into a File.json,5607bb6483913ddedc2c9db21f5d6d8619b29093
Analytics/Original/PIM Elevation Request Rejected.json,5c0acd574258f5fcb0c581e25660dc438ece047c
Analytics/Original/Failed logon attempts in authpriv.json,2e22afbfff10f596a5d1ff21b1989836746db011
Analytics/Original/Office policy tampering.json,b7dc55a3f40cd630c1faffa6fcc4704a58f52aeb
Analytics/Original/Rare application consent.json,67eb6d85f8d4ea1f8a9502a4c675e0ef02521d4e
Analytics/Original/Suspicious number of resource creation or deployment activities.json,97dce2540906b7b2d1ea8ba7279cb3b349f5b09d
Analytics/Custom/Connection to C2 server based on Feodo Tracker.json,e05de2865a8e714f262facce2fc962e25c8566aa
Analytics/Original/Suspicious application consent similar to PwnAuth.json,0545891f7512adc307d055413deebbadb05e2797
Analytics/Original/DEV-0586 Actor IOC - January 2022.json,dbd0de1cf3722ed036b35a2eec5738780ff523d9
Analytics/Original/Sensitive Azure Key Vault operations.json,1dd034dc2ac9413d1a77bc011443d3284f1b835e
Analytics/Original/TI map IP entity to W3CIISLog.json,ccef51ef430d0a55849b6b781d87dfd9beecc38b
Analytics/Original/KNOTWEED File Hashes July 2022.json,6f62e2b57c0ad5aec2258df5b4f5ce78c7997d2e
Analytics/Original/TI map Domain entity to Syslog.json,d0a8bfd188775ca9edfb1d4eb28d3c237edd5e3c
Analytics/Custom/Detect Azure cloud shell.json,4aea0d38e7248d37b04ad72b1c4d8954a57fbcff
Analytics/Original/NRT Modified domain federation trust settings.json,bcc3c274bb39996d5f1f0c1f1eb5ad8ef7d99714
Analytics/Original/Known Barium IP.json,5be97b5deae4a9aeaae603967dde6e2cfa3c0c6b
Analytics/Original/Azure AD Role Management Permission Grant.json,fadb4da1692466ca36e44792377a63035e085950
Analytics/Modified/AD account with Don't Expire Password.json,4059341a4b8ed7ac9878cd86da17ec2359cadee9
Analytics/Original/New CloudShell User.json,7d374808a85e24c9754e8b248ccedda3a837c26d
Analytics/Original/AAD Local Device Join Information and Transport Key Registry Keys Access.json,a93b357fed21d994ba66b29ab6ac9ddfba76de60
Analytics/Custom/Conditional_Access_Sentinel_Analytics_Rules_Pack.json,b47e4b23da1be2cefdaad4cd7e733aee53a6ea02
Analytics/Original/External user added and removed in short timeframe.json,8746e63d3be49292d4f455ed6379ef293b9bb2e4
Analytics/Original/Possible STRONTIUM attempted credential harvesting - Sept 2020.json,1664abc9ae2a1b7dad51f88c80008e1286d79485
Analytics/Original/Explicit MFA Deny.json,1bb31fddc1a7c436ccbc57df142b59ce1f915e4c
Analytics/Original/Suspicious Resource deployment.json,5b75bc14fd7f018eeca1a337edaff692ef3c6384
Analytics/Original/Exchange OAB Virtual Directory Attribute Containing Potential Webshell.json,17801c2c641edf084d40f6238f9a526327b13713
Analytics/Original/Squid proxy events for ToR proxies.json,c9ec3f6e589ae3f37162177b6d0bc6c2a9b98cb3
Analytics/Original/User account added to built in domain local or global group.json,5726069ba8ceb9270b87390fc99b6a5321088f0e
Analytics/Original/User account enabled and disabled within 10 mins.json,016e7331a3da1494990f9597fd7b97b06041b1ad
Analytics/Original/Dev-0530 IOC - July 2022.json,fb4b315cc0d67413196e49aab904b00f42084aea
Analytics/Original/Multiple RDP connections from Single System.json,31a3fdee8b4e62eb4c9ad081ee538f7487f10030
Analytics/Original/Hive Ransomware IOC - July 2022.json,f6e99a46513b503869243510952e5883821b4709
Analytics/Original/Failed login attempts to Azure Portal.json,8c9ac4f4c432b63dfdb5cf3219abcc83e0a0f39a
Analytics/Original/Service Principal Name (SPN) Assigned to User Account.json,3d0ae8a2a82b710b683027ba870bcb8174f4bfe9
Analytics/Original/GitHub Signin Burst from Multiple Locations.json,e4c25e307a658851a82ad5168ce816a875780f93
Analytics/Original/Mercury - Domain, Hash and IP IOCs - August 2022.json,15cb52b1de53d4d5709033e7e810c85d67b884df
Analytics/Original/DSRM Account Abuse.json,7502d4f08f71f8a2c762daa18e0c6142c188e3b1
Analytics/Original/User State changed from Guest to Member.json,3cb820202aaba3c9dfc9e925c97e03874cab19d2
Analytics/Original/Microsoft Defender for Endpoint (MDE) signatures for Azure Synapse pipelines and Azure Data Factory.json,36f29ed0d067e83699a93ca96866b3a1aa3ce6a1
Analytics/Original/Zinc Actor IOCs files - October 2022.json,2f4e1d12e88b12e9e596f3e24241e28eb6fb7664
Analytics/Original/Known ZINC Comebacker and Klackring malware hashes.json,dab76f36f83fbeed5cd18fce6230efe0650ea626
Analytics/Original/Security Service Registry ACL Modification.json,92301cd7b0e3c8d54ff47ce75f72b76433b5c73e
Analytics/Original/High count of failed logons by a user.json,dafa245de283b9037a03801678ba950a8f568e59
Analytics/Original/Starting or Stopping HealthService to Avoid Detection.json,507ea9a44581c125cf64e1e2cf38294f57105e07
Analytics/Original/TI map IP entity to SigninLogs.json,9e7ea7ff608f59633d81234b61fe4ef9c63905a1
Analytics/Original/MFA Rejected by User.json,853f93a2eb0db6d4d46738fb04342817a8221210
Analytics/Original/KNOTWEED AV Detection.json,155d69a664ac55ce86d381ea5466d022bd2b0dab
Analytics/Original/Authentication Method Changed for Privileged Account.json,c8f3397bc5da458c9d1586a7137ba93bab631175
Analytics/Original/Mass Download & copy to USB device by single user.json,b9853d93777efbdfe5a74eb402c752ddba05dfda
Analytics/Original/TI map URL entity to OfficeActivity data.json,4cd56311b286b1c4ed6f5122db7b9e48def22d49
Analytics/Original/NRT PIM Elevation Request Rejected.json,d429e7baf9cf763816af3f56adc12cf268961b41
Analytics/Original/KNOTWEED C2 Domains July 2022.json,3dbc69ce24ba5ff0705195d8325308b0accc057c
Analytics/Original/Audit policy manipulation using auditpol utility.json,a921fe201973683cf0c7fc321037e88e3e51f815
Analytics/Original/TI map URL entity to SecurityAlert data.json,7031b77674289b2b473f2e80573c1d05e589c5cf
Analytics/Original/Identify MERCURY powershell commands.json,3c718f2709ab46df11d4e62f7c34815360b22ec9
Analytics/Original/External guest invitations by default guest followed by Azure AD powershell signin.json,5926d2f420da8eb280c433cf26aeb3ce17705bfd
Analytics/Original/Potential Remote Desktop Tunneling.json,2d1154a29d63f6e0e2378276224e2a851abbb629
Analytics/Modified/Anomalous sign-in location by user account and authenticating application.json,3d39b7e3cebb69cb05a6811ae486876c95005eb5
Analytics/Original/Known STRONTIUM group domains - July 2019.json,a5542ab5e3ea3cda80d4035835d46fd6fc461396
Analytics/Modified/Missing Domain Controller Heartbeat.json,967a5535e1764cc59caffe21e3a1ecf3207e6443
Analytics/Original/Azure Key Vault access TimeSeries anomaly.json,739d74a0d64fecdc4755cf66371c53e564b81b3e
Analytics/Original/SSH - Potential Brute Force.json,cfdc71bb2ff6d7fe92b633c03839a628e22ea0d0
Analytics/Original/User account created and deleted within 10 mins.json,82905faaa8d09b267e5e9fe6b262197d5368ec25
Analytics/Original/Application ID URI Changed.json,5c18ca5bc80f3ceee3be7f63e333c5fe12d7cc6d
Analytics/Original/Solorigate Network Beacon.json,eb3d0c621cd62990cef523b53abdbf2572773327
Analytics/Original/Conditional Access Policy Modified by New User.json,840f3c0ee57617c4b75e95d8fb96895627c3ee03
Analytics/Original/Known Barium domains.json,80c8e967dd76d5a669d419d51955d90b9a4bce41
Analytics/Original/Known POLONIUM IP.json,85a8e71317f0d5d39b3d10718a4deb90c91f4cea
Analytics/Original/Account added and removed from privileged groups.json,c88f013c5bd85716a6e13b3498f2e354aa80440a
Analytics/Original/Attempts to sign in to disabled accounts.json,c561b467f379df8df987eaf2e476a00ae8308e70
Analytics/Original/Azure VM Run Command operation executed during suspicious login window.json,d064e28d170e2bd29074596cafe1cf7e9b3116ee
Analytics/Original/Dev-0270 Malicious Powershell usage.json,598f373912cc622fe51756330d2b9ff9b5ebb762
Analytics/Original/AV detections related to Hive Ransomware.json,932d7c57ea8c96a13a355513fd6210b388e0121a
Analytics/Original/SOURGUM Actor IOC - July 2021.json,216ab6a226333eaa3da193de94a09121e48b237b
Analytics/Original/Known ZINC related maldoc hash.json,e1ad49fa0c705d79a7a2b1cf4698181acebfb36b
Analytics/Modified/Non Domain Controller Active Directory Replication.json,b6265bbf9521427cffe5d03c84af5ece4753d533
Analytics/Original/SUNBURST and SUPERNOVA backdoor hashes.json,3bb09fed598a5db45433032e808cedf0cc756258
Analytics/Modified/Successful logon from IP and failure from a different IP.json,cc88fcc2d40051534045eeab5ba9c5475ece28cc
Analytics/Original/Distributed Password cracking attempts in AzureAD.json,a1477770df8202ed4e73ca91ff01626201e86bf8
Analytics/Original/Suspicious application consent similar to O365 Attack Toolkit.json,a602f195247bbd857b9f6f79f54b0cfa3ecc15df
Analytics/Original/TI map Email entity to OfficeActivity.json,3f92ea2a557b72f8adec95a547bf08eeca2fd530
Analytics/Original/NOBELIUM IOCs related to FoggyWeb backdoor.json,40f83f66004ab055e11411ee2f09384eacfd0b49
Analytics/Modified/Multiple Password Reset by user.json,c1cd75a6937f924b3425afa086dcd0ca5dc6f393
Analytics/Original/Prestige ransomware IOCs Oct 2022.json,e6ccba4edcd90b536c55c1fab74a68ab844e506d
Analytics/Original/Changes to Application Ownership.json,b6f9092a0f67f2aaa5272da7c1a579ded1de4f1c
Analytics/Original/AV detections related to Dev-0530 actors.json,dad20af933ce41dd1a5a863ed6bfe4f65c2918a6
Analytics/Original/Potential re-named sdelete usage.json,94f647b1e874a4fe04856274fed018320125719b
Analytics/Custom/Mails containing malicious urls.json,7669d7eafe5227d3dba6bff9d78bffdbd5bdfb24
Analytics/Original/NRT Creation of expensive computes in Azure.json,9f45b589b01ec0db38b387839ba81ff08eb3eee3
Analytics/Original/Excessive Windows logon failures.json,6a54461ceac765215c406caefe8b01ef4ed54c91
Analytics/Original/Authentication Methods Changed for Privileged Account.json,7f858c9970fd579248cb7aa39bdbeed6b03132de
Analytics/Original/Credential added after admin consented to Application.json,57634008cc558d1d6b10e100cc03f703825b6d91
Analytics/Modified/Correlate Unfamiliar sign-in properties and atypical travel alerts.json,72887b73ca39e76a7f803f59dd22f03df72e77c2
Analytics/Original/Malware in the recycle bin.json,3a1bc52fc59928961afbb58763b962126e00bded
Analytics/Original/TI map Email entity to SigninLogs.json,9863b8e75524aa3453ca49d1d81ff6fc86938e53
Analytics/Original/Account created or deleted by non-approved user.json,a17a5d9296fd7821b032d6f9d327a088403de408
Analytics/Original/Known GALLIUM domains and hashes.json,d0741f9008604129ed93f9bbd0530c4efe521b18
Analytics/Original/Privileged Role was Assigned Outside PIM.json,b8029e62902c0315b501fa998a3f61509aa1eba3
Analytics/Original/NOBELIUM - Script payload stored in Registry.json,a1ffbdab2f4e0e25617ed4ab432533ef6a687b94
Analytics/Original/Suspicious application consent for offline access.json,02500e5a89871209c5a23036eea0660c41432816
Analytics/Original/Log4j vulnerability exploit aka Log4Shell IP IOC.json,0b9670f5b2392605d0763f31443bffcee90f76e7
Analytics/Original/DEV-0322 Serv-U related IOCs - July 2021.json,ca8a9120647a38d4b2a2035c5647ae522ad7ac89
Analytics/Original/New user created and added to the built-in administrators group.json,c2071a5cf4cf2fada9d254e15feec61d53aa869c
Analytics/Original/Sign-ins from IPs that attempt sign-ins to disabled accounts.json,ebbbdeffaaaed6da9461780040b831e7acaf7564
Analytics/Original/Brute force attack against Azure Portal.json,51f717c6360694ec6468cce4fe5fcad1f97dba45
Analytics/Original/Solorigate Defender Detections.json,3e3f72b8da05238a20d66c2fe813bb959db75dc6
Analytics/Original/New External User Granted Admin.json,d8466c44b5a66a32452e0ce5ba8ce43317ecbd40
Analytics/Original/HAFNIUM UM Service writing suspicious file.json,fa930e814ee0ca6148fe930e13bb56e9b7c75a42
Analytics/Original/Powershell Empire cmdlets seen in command line.json,d6c791159e8c3973c3873ce3ec28d6a4cd43468e
Analytics/Original/AV detections related to Tarrask malware.json,93c612880cf83f257aa28382536a3bd03b887fa7
Analytics/Original/Azure AD Health Service Agents Registry Keys Access.json,992f487b4208025fbb82e58bf91139430305669e
Analytics/Original/NOBELIUM - Domain and IP IOCs - March 2021.json,b3decebeaf21c5def13e662eb37585b1299572e6
Analytics/Custom/Track Azure Active Directory group modifications.json,1284b36e9c0c37ce1e8ccf39c4c20429e3816cb1
Analytics/Original/High count of failed attempts from same client IP.json,7beef1efac48e527f1808356dff573d95ec79624
Analytics/Original/Exchange Server Vulnerabilities Disclosed March 2021 IoC Match.json,48e1f82c2f518b08d6ecfb857269e8b197704aba
Analytics/Original/Service Principal Assigned Privileged Role.json,7c39e75079a291f82bd1b60f56457591cf0ce035
Analytics/Original/ACTINIUM AV hits - Feb 2022.json,0da3fe0183c55f6f24478370272a0eb4bde50690
Analytics/Original/New access credential added to Application or Service Principal.json,0c334cfea293a53882258d31d62c57455aa1e7b9
Analytics/Original/Malicious Inbox Rule.json,a2b158e4f89fc090a260fef72fab818edaa56c35
Analytics/Original/Creation of expensive computes in Azure.json,a426b18fdfdffbf4d64deb46c6e08c5a2ef28d9a
Analytics/Original/Known Manganese IP and UserAgent activity.json,5f6a4fe6877845432e539ed8e908ca4f64bd4fdd
Analytics/Original/DEV-0270 New User Creation.json,76d885aa877c8b9dbbd693d06306a2872a132f1c
Analytics/Original/Multiple users email forwarded to same destination.json,c05805e67ad17fbb1ac43397fcfba55c96211e4d
Analytics/Original/Possible STRONTIUM attempted credential harvesting - Oct 2020.json,1aa6c7caaacc93647f525060969adb6b71eb46b3
Analytics/Modified/SharePointFileOperation via devices with previously unseen user agents.json,9aaf282054e92ee6d6a0d73a3c2e327df266f457
Analytics/Original/AV detections related to SpringShell Vulnerability.json,fb4128ac05b7c81b766df77842fbb7fd5a9f66c4
Analytics/Original/MSHTML vulnerability CVE-2021-40444 attack.json,df6b87cb4c6827b5e4697dbc3980b857136fed22
Analytics/Original/Suspicious Login from deleted guest account.json,864ab3416700c6b6f05c6e79751aca64a5fb6bc9
Analytics/Original/New executable via Office FileUploaded Operation.json,848edca8d9dcf1b7faa521caa65a7dd789f6888c
